cell_id,char,page,row,col,raw_path,norm_64_path,class_path
p1_r09_c14_Җ,Җ,1,9,14,cells_raw_100x100/p1_r09_c14_Җ.png,cells_64x64/p1_r09_c14_Җ.png,by_class/Җ/p1_r09_c14_Җ.png
p1_r09_c15_Җ,Җ,1,9,15,cells_raw_100x100/p1_r09_c15_Җ.png,cells_64x64/p1_r09_c15_Җ.png,by_class/Җ/p1_r09_c15_Җ.png
p1_r09_c16_Җ,Җ,1,9,16,cells_raw_100x100/p1_r09_c16_Җ.png,cells_64x64/p1_r09_c16_Җ.png,by_class/Җ/p1_r09_c16_Җ.png
p1_r09_c17_Җ,Җ,1,9,17,cells_raw_100x100/p1_r09_c17_Җ.png,cells_64x64/p1_r09_c17_Җ.png,by_class/Җ/p1_r09_c17_Җ.png
p1_r10_c01_Җ,Җ,1,10,1,cells_raw_100x100/p1_r10_c01_Җ.png,cells_64x64/p1_r10_c01_Җ.png,by_class/Җ/p1_r10_c01_Җ.png
p1_r10_c02_Җ,Җ,1,10,2,cells_raw_100x100/p1_r10_c02_Җ.png,cells_64x64/p1_r10_c02_Җ.png,by_class/Җ/p1_r10_c02_Җ.png
p1_r10_c03_Җ,Җ,1,10,3,cells_raw_100x100/p1_r10_c03_Җ.png,cells_64x64/p1_r10_c03_Җ.png,by_class/Җ/p1_r10_c03_Җ.png
p1_r10_c04_Җ,Җ,1,10,4,cells_raw_100x100/p1_r10_c04_Җ.png,cells_64x64/p1_r10_c04_Җ.png,by_class/Җ/p1_r10_c04_Җ.png
p1_r10_c05_Җ,Җ,1,10,5,cells_raw_100x100/p1_r10_c05_Җ.png,cells_64x64/p1_r10_c05_Җ.png,by_class/Җ/p1_r10_c05_Җ.png
p1_r10_c06_Җ,Җ,1,10,6,cells_raw_100x100/p1_r10_c06_Җ.png,cells_64x64/p1_r10_c06_Җ.png,by_class/Җ/p1_r10_c06_Җ.png
p1_r10_c07_Җ,Җ,1,10,7,cells_raw_100x100/p1_r10_c07_Җ.png,cells_64x64/p1_r10_c07_Җ.png,by_class/Җ/p1_r10_c07_Җ.png
p1_r10_c08_Җ,Җ,1,10,8,cells_raw_100x100/p1_r10_c08_Җ.png,cells_64x64/p1_r10_c08_Җ.png,by_class/Җ/p1_r10_c08_Җ.png
p1_r10_c09_Җ,Җ,1,10,9,cells_raw_100x100/p1_r10_c09_Җ.png,cells_64x64/p1_r10_c09_Җ.png,by_class/Җ/p1_r10_c09_Җ.png
p1_r10_c10_Җ,Җ,1,10,10,cells_raw_100x100/p1_r10_c10_Җ.png,cells_64x64/p1_r10_c10_Җ.png,by_class/Җ/p1_r10_c10_Җ.png
p1_r10_c11_Җ,Җ,1,10,11,cells_raw_100x100/p1_r10_c11_Җ.png,cells_64x64/p1_r10_c11_Җ.png,by_class/Җ/p1_r10_c11_Җ.png
p1_r10_c12_Җ,Җ,1,10,12,cells_raw_100x100/p1_r10_c12_Җ.png,cells_64x64/p1_r10_c12_Җ.png,by_class/Җ/p1_r10_c12_Җ.png
p1_r10_c13_Җ,Җ,1,10,13,cells_raw_100x100/p1_r10_c13_Җ.png,cells_64x64/p1_r10_c13_Җ.png,by_class/Җ/p1_r10_c13_Җ.png
p1_r10_c14_Җ,Җ,1,10,14,cells_raw_100x100/p1_r10_c14_Җ.png,cells_64x64/p1_r10_c14_Җ.png,by_class/Җ/p1_r10_c14_Җ.png
p1_r10_c15_Җ,Җ,1,10,15,cells_raw_100x100/p1_r10_c15_Җ.png,cells_64x64/p1_r10_c15_Җ.png,by_class/Җ/p1_r10_c15_Җ.png
p1_r10_c16_Җ,Җ,1,10,16,cells_raw_100x100/p1_r10_c16_Җ.png,cells_64x64/p1_r10_c16_Җ.png,by_class/Җ/p1_r10_c16_Җ.png
p1_r10_c17_Җ,Җ,1,10,17,cells_raw_100x100/p1_r10_c17_Җ.png,cells_64x64/p1_r10_c17_Җ.png,by_class/Җ/p1_r10_c17_Җ.png
p1_r11_c01_Ң,Ң,1,11,1,cells_raw_100x100/p1_r11_c01_Ң.png,cells_64x64/p1_r11_c01_Ң.png,by_class/Ң/p1_r11_c01_Ң.png
p1_r11_c02_Ң,Ң,1,11,2,cells_raw_100x100/p1_r11_c02_Ң.png,cells_64x64/p1_r11_c02_Ң.png,by_class/Ң/p1_r11_c02_Ң.png
p1_r11_c03_Ң,Ң,1,11,3,cells_raw_100x100/p1_r11_c03_Ң.png,cells_64x64/p1_r11_c03_Ң.png,by_class/Ң/p1_r11_c03_Ң.png
p1_r11_c04_Ң,Ң,1,11,4,cells_raw_100x100/p1_r11_c04_Ң.png,cells_64x64/p1_r11_c04_Ң.png,by_class/Ң/p1_r11_c04_Ң.png
p1_r11_c05_Ң,Ң,1,11,5,cells_raw_100x100/p1_r11_c05_Ң.png,cells_64x64/p1_r11_c05_Ң.png,by_class/Ң/p1_r11_c05_Ң.png
p1_r11_c06_Ң,Ң,1,11,6,cells_raw_100x100/p1_r11_c06_Ң.png,cells_64x64/p1_r11_c06_Ң.png,by_class/Ң/p1_r11_c06_Ң.png
p1_r11_c07_Ң,Ң,1,11,7,cells_raw_100x100/p1_r11_c07_Ң.png,cells_64x64/p1_r11_c07_Ң.png,by_class/Ң/p1_r11_c07_Ң.png
p1_r11_c08_Ң,Ң,1,11,8,cells_raw_100x100/p1_r11_c08_Ң.png,cells_64x64/p1_r11_c08_Ң.png,by_class/Ң/p1_r11_c08_Ң.png
p1_r11_c09_Ң,Ң,1,11,9,cells_raw_100x100/p1_r11_c09_Ң.png,cells_64x64/p1_r11_c09_Ң.png,by_class/Ң/p1_r11_c09_Ң.png
p1_r11_c10_Ң,Ң,1,11,10,cells_raw_100x100/p1_r11_c10_Ң.png,cells_64x64/p1_r11_c10_Ң.png,by_class/Ң/p1_r11_c10_Ң.png
p1_r11_c11_Ң,Ң,1,11,11,cells_raw_100x100/p1_r11_c11_Ң.png,cells_64x64/p1_r11_c11_Ң.png,by_class/Ң/p1_r11_c11_Ң.png
p1_r11_c12_Ң,Ң,1,11,12,cells_raw_100x100/p1_r11_c12_Ң.png,cells_64x64/p1_r11_c12_Ң.png,by_class/Ң/p1_r11_c12_Ң.png
p1_r11_c13_Ң,Ң,1,11,13,cells_raw_100x100/p1_r11_c13_Ң.png,cells_64x64/p1_r11_c13_Ң.png,by_class/Ң/p1_r11_c13_Ң.png
p1_r11_c14_Ң,Ң,1,11,14,cells_raw_100x100/p1_r11_c14_Ң.png,cells_64x64/p1_r11_c14_Ң.png,by_class/Ң/p1_r11_c14_Ң.png
p1_r11_c15_Ң,Ң,1,11,15,cells_raw_100x100/p1_r11_c15_Ң.png,cells_64x64/p1_r11_c15_Ң.png,by_class/Ң/p1_r11_c15_Ң.png
p1_r11_c16_Ң,Ң,1,11,16,cells_raw_100x100/p1_r11_c16_Ң.png,cells_64x64/p1_r11_c16_Ң.png,by_class/Ң/p1_r11_c16_Ң.png
p1_r11_c17_Ң,Ң,1,11,17,cells_raw_100x100/p1_r11_c17_Ң.png,cells_64x64/p1_r11_c17_Ң.png,by_class/Ң/p1_r11_c17_Ң.png
p1_r12_c01_Ң,Ң,1,12,1,cells_raw_100x100/p1_r12_c01_Ң.png,cells_64x64/p1_r12_c01_Ң.png,by_class/Ң/p1_r12_c01_Ң.png
p1_r12_c02_Ң,Ң,1,12,2,cells_raw_100x100/p1_r12_c02_Ң.png,cells_64x64/p1_r12_c02_Ң.png,by_class/Ң/p1_r12_c02_Ң.png
p1_r12_c03_Ң,Ң,1,12,3,cells_raw_100x100/p1_r12_c03_Ң.png,cells_64x64/p1_r12_c03_Ң.png,by_class/Ң/p1_r12_c03_Ң.png
p1_r12_c04_Ң,Ң,1,12,4,cells_raw_100x100/p1_r12_c04_Ң.png,cells_64x64/p1_r12_c04_Ң.png,by_class/Ң/p1_r12_c04_Ң.png
p1_r12_c05_Ң,Ң,1,12,5,cells_raw_100x100/p1_r12_c05_Ң.png,cells_64x64/p1_r12_c05_Ң.png,by_class/Ң/p1_r12_c05_Ң.png
p1_r12_c06_Ң,Ң,1,12,6,cells_raw_100x100/p1_r12_c06_Ң.png,cells_64x64/p1_r12_c06_Ң.png,by_class/Ң/p1_r12_c06_Ң.png
p1_r12_c07_Ң,Ң,1,12,7,cells_raw_100x100/p1_r12_c07_Ң.png,cells_64x64/p1_r12_c07_Ң.png,by_class/Ң/p1_r12_c07_Ң.png
p1_r12_c08_Ң,Ң,1,12,8,cells_raw_100x100/p1_r12_c08_Ң.png,cells_64x64/p1_r12_c08_Ң.png,by_class/Ң/p1_r12_c08_Ң.png
p1_r12_c09_Ң,Ң,1,12,9,cells_raw_100x100/p1_r12_c09_Ң.png,cells_64x64/p1_r12_c09_Ң.png,by_class/Ң/p1_r12_c09_Ң.png
p1_r12_c10_Ң,Ң,1,12,10,cells_raw_100x100/p1_r12_c10_Ң.png,cells_64x64/p1_r12_c10_Ң.png,by_class/Ң/p1_r12_c10_Ң.png
p1_r12_c11_Ң,Ң,1,12,11,cells_raw_100x100/p1_r12_c11_Ң.png,cells_64x64/p1_r12_c11_Ң.png,by_class/Ң/p1_r12_c11_Ң.png
p1_r12_c12_Ң,Ң,1,12,12,cells_raw_100x100/p1_r12_c12_Ң.png,cells_64x64/p1_r12_c12_Ң.png,by_class/Ң/p1_r12_c12_Ң.png
p1_r12_c13_Ң,Ң,1,12,13,cells_raw_100x100/p1_r12_c13_Ң.png,cells_64x64/p1_r12_c13_Ң.png,by_class/Ң/p1_r12_c13_Ң.png
p1_r12_c14_Ң,Ң,1,12,14,cells_raw_100x100/p1_r12_c14_Ң.png,cells_64x64/p1_r12_c14_Ң.png,by_class/Ң/p1_r12_c14_Ң.png
p1_r12_c15_Ң,Ң,1,12,15,cells_raw_100x100/p1_r12_c15_Ң.png,cells_64x64/p1_r12_c15_Ң.png,by_class/Ң/p1_r12_c15_Ң.png
p1_r12_c16_Ң,Ң,1,12,16,cells_raw_100x100/p1_r12_c16_Ң.png,cells_64x64/p1_r12_c16_Ң.png,by_class/Ң/p1_r12_c16_Ң.png
p1_r12_c17_Ң,Ң,1,12,17,cells_raw_100x100/p1_r12_c17_Ң.png,cells_64x64/p1_r12_c17_Ң.png,by_class/Ң/p1_r12_c17_Ң.png
p1_r13_c01_Ң,Ң,1,13,1,cells_raw_100x100/p1_r13_c01_Ң.png,cells_64x64/p1_r13_c01_Ң.png,by_class/Ң/p1_r13_c01_Ң.png
p1_r13_c02_Ң,Ң,1,13,2,cells_raw_100x100/p1_r13_c02_Ң.png,cells_64x64/p1_r13_c02_Ң.png,by_class/Ң/p1_r13_c02_Ң.png
p1_r13_c03_Ң,Ң,1,13,3,cells_raw_100x100/p1_r13_c03_Ң.png,cells_64x64/p1_r13_c03_Ң.png,by_class/Ң/p1_r13_c03_Ң.png
p1_r13_c04_Ң,Ң,1,13,4,cells_raw_100x100/p1_r13_c04_Ң.png,cells_64x64/p1_r13_c04_Ң.png,by_class/Ң/p1_r13_c04_Ң.png
p1_r13_c05_Ң,Ң,1,13,5,cells_raw_100x100/p1_r13_c05_Ң.png,cells_64x64/p1_r13_c05_Ң.png,by_class/Ң/p1_r13_c05_Ң.png
p1_r13_c06_Ң,Ң,1,13,6,cells_raw_100x100/p1_r13_c06_Ң.png,cells_64x64/p1_r13_c06_Ң.png,by_class/Ң/p1_r13_c06_Ң.png
p1_r13_c07_Ң,Ң,1,13,7,cells_raw_100x100/p1_r13_c07_Ң.png,cells_64x64/p1_r13_c07_Ң.png,by_class/Ң/p1_r13_c07_Ң.png
p1_r13_c08_Ң,Ң,1,13,8,cells_raw_100x100/p1_r13_c08_Ң.png,cells_64x64/p1_r13_c08_Ң.png,by_class/Ң/p1_r13_c08_Ң.png
p1_r13_c09_Ң,Ң,1,13,9,cells_raw_100x100/p1_r13_c09_Ң.png,cells_64x64/p1_r13_c09_Ң.png,by_class/Ң/p1_r13_c09_Ң.png
p1_r13_c10_Ң,Ң,1,13,10,cells_raw_100x100/p1_r13_c10_Ң.png,cells_64x64/p1_r13_c10_Ң.png,by_class/Ң/p1_r13_c10_Ң.png
p1_r13_c11_Ң,Ң,1,13,11,cells_raw_100x100/p1_r13_c11_Ң.png,cells_64x64/p1_r13_c11_Ң.png,by_class/Ң/p1_r13_c11_Ң.png
p1_r13_c12_Ң,Ң,1,13,12,cells_raw_100x100/p1_r13_c12_Ң.png,cells_64x64/p1_r13_c12_Ң.png,by_class/Ң/p1_r13_c12_Ң.png
p1_r13_c13_Ң,Ң,1,13,13,cells_raw_100x100/p1_r13_c13_Ң.png,cells_64x64/p1_r13_c13_Ң.png,by_class/Ң/p1_r13_c13_Ң.png
p1_r13_c14_Ң,Ң,1,13,14,cells_raw_100x100/p1_r13_c14_Ң.png,cells_64x64/p1_r13_c14_Ң.png,by_class/Ң/p1_r13_c14_Ң.png
p1_r13_c15_Ң,Ң,1,13,15,cells_raw_100x100/p1_r13_c15_Ң.png,cells_64x64/p1_r13_c15_Ң.png,by_class/Ң/p1_r13_c15_Ң.png
p1_r13_c16_Ң,Ң,1,13,16,cells_raw_100x100/p1_r13_c16_Ң.png,cells_64x64/p1_r13_c16_Ң.png,by_class/Ң/p1_r13_c16_Ң.png
p1_r13_c17_Ң,Ң,1,13,17,cells_raw_100x100/p1_r13_c17_Ң.png,cells_64x64/p1_r13_c17_Ң.png,by_class/Ң/p1_r13_c17_Ң.png
p1_r14_c01_Ң,Ң,1,14,1,cells_raw_100x100/p1_r14_c01_Ң.png,cells_64x64/p1_r14_c01_Ң.png,by_class/Ң/p1_r14_c01_Ң.png
p1_r14_c02_Ң,Ң,1,14,2,cells_raw_100x100/p1_r14_c02_Ң.png,cells_64x64/p1_r14_c02_Ң.png,by_class/Ң/p1_r14_c02_Ң.png
p1_r14_c03_Ң,Ң,1,14,3,cells_raw_100x100/p1_r14_c03_Ң.png,cells_64x64/p1_r14_c03_Ң.png,by_class/Ң/p1_r14_c03_Ң.png
p1_r14_c04_Ң,Ң,1,14,4,cells_raw_100x100/p1_r14_c04_Ң.png,cells_64x64/p1_r14_c04_Ң.png,by_class/Ң/p1_r14_c04_Ң.png
p1_r14_c05_Ң,Ң,1,14,5,cells_raw_100x100/p1_r14_c05_Ң.png,cells_64x64/p1_r14_c05_Ң.png,by_class/Ң/p1_r14_c05_Ң.png
p1_r14_c06_Ң,Ң,1,14,6,cells_raw_100x100/p1_r14_c06_Ң.png,cells_64x64/p1_r14_c06_Ң.png,by_class/Ң/p1_r14_c06_Ң.png
p1_r14_c07_Ң,Ң,1,14,7,cells_raw_100x100/p1_r14_c07_Ң.png,cells_64x64/p1_r14_c07_Ң.png,by_class/Ң/p1_r14_c07_Ң.png
p1_r14_c08_Ң,Ң,1,14,8,cells_raw_100x100/p1_r14_c08_Ң.png,cells_64x64/p1_r14_c08_Ң.png,by_class/Ң/p1_r14_c08_Ң.png
p1_r14_c09_Ң,Ң,1,14,9,cells_raw_100x100/p1_r14_c09_Ң.png,cells_64x64/p1_r14_c09_Ң.png,by_class/Ң/p1_r14_c09_Ң.png
p1_r14_c10_Ң,Ң,1,14,10,cells_raw_100x100/p1_r14_c10_Ң.png,cells_64x64/p1_r14_c10_Ң.png,by_class/Ң/p1_r14_c10_Ң.png
p1_r14_c11_Ң,Ң,1,14,11,cells_raw_100x100/p1_r14_c11_Ң.png,cells_64x64/p1_r14_c11_Ң.png,by_class/Ң/p1_r14_c11_Ң.png
p1_r14_c12_Ң,Ң,1,14,12,cells_raw_100x100/p1_r14_c12_Ң.png,cells_64x64/p1_r14_c12_Ң.png,by_class/Ң/p1_r14_c12_Ң.png
p1_r14_c13_Ң,Ң,1,14,13,cells_raw_100x100/p1_r14_c13_Ң.png,cells_64x64/p1_r14_c13_Ң.png,by_class/Ң/p1_r14_c13_Ң.png
p1_r14_c14_Ң,Ң,1,14,14,cells_raw_100x100/p1_r14_c14_Ң.png,cells_64x64/p1_r14_c14_Ң.png,by_class/Ң/p1_r14_c14_Ң.png
p1_r14_c15_Ң,Ң,1,14,15,cells_raw_100x100/p1_r14_c15_Ң.png,cells_64x64/p1_r14_c15_Ң.png,by_class/Ң/p1_r14_c15_Ң.png
p1_r14_c16_Ң,Ң,1,14,16,cells_raw_100x100/p1_r14_c16_Ң.png,cells_64x64/p1_r14_c16_Ң.png,by_class/Ң/p1_r14_c16_Ң.png
p1_r14_c17_Ң,Ң,1,14,17,cells_raw_100x100/p1_r14_c17_Ң.png,cells_64x64/p1_r14_c17_Ң.png,by_class/Ң/p1_r14_c17_Ң.png
p1_r15_c01_Ң,Ң,1,15,1,cells_raw_100x100/p1_r15_c01_Ң.png,cells_64x64/p1_r15_c01_Ң.png,by_class/Ң/p1_r15_c01_Ң.png
p1_r15_c02_Ң,Ң,1,15,2,cells_raw_100x100/p1_r15_c02_Ң.png,cells_64x64/p1_r15_c02_Ң.png,by_class/Ң/p1_r15_c02_Ң.png
p1_r15_c03_Ң,Ң,1,15,3,cells_raw_100x100/p1_r15_c03_Ң.png,cells_64x64/p1_r15_c03_Ң.png,by_class/Ң/p1_r15_c03_Ң.png
p1_r15_c04_Ң,Ң,1,15,4,cells_raw_100x100/p1_r15_c04_Ң.png,cells_64x64/p1_r15_c04_Ң.png,by_class/Ң/p1_r15_c04_Ң.png
p1_r15_c05_Ң,Ң,1,15,5,cells_raw_100x100/p1_r15_c05_Ң.png,cells_64x64/p1_r15_c05_Ң.png,by_class/Ң/p1_r15_c05_Ң.png
p1_r15_c06_Ң,Ң,1,15,6,cells_raw_100x100/p1_r15_c06_Ң.png,cells_64x64/p1_r15_c06_Ң.png,by_class/Ң/p1_r15_c06_Ң.png
p1_r15_c07_Ң,Ң,1,15,7,cells_raw_100x100/p1_r15_c07_Ң.png,cells_64x64/p1_r15_c07_Ң.png,by_class/Ң/p1_r15_c07_Ң.png
p1_r15_c08_Ң,Ң,1,15,8,cells_raw_100x100/p1_r15_c08_Ң.png,cells_64x64/p1_r15_c08_Ң.png,by_class/Ң/p1_r15_c08_Ң.png
p1_r15_c09_Ң,Ң,1,15,9,cells_raw_100x100/p1_r15_c09_Ң.png,cells_64x64/p1_r15_c09_Ң.png,by_class/Ң/p1_r15_c09_Ң.png
p1_r15_c10_Ң,Ң,1,15,10,cells_raw_100x100/p1_r15_c10_Ң.png,cells_64x64/p1_r15_c10_Ң.png,by_class/Ң/p1_r15_c10_Ң.png
p1_r15_c11_Ң,Ң,1,15,11,cells_raw_100x100/p1_r15_c11_Ң.png,cells_64x64/p1_r15_c11_Ң.png,by_class/Ң/p1_r15_c11_Ң.png
p1_r15_c12_Ң,Ң,1,15,12,cells_raw_100x100/p1_r15_c12_Ң.png,cells_64x64/p1_r15_c12_Ң.png,by_class/Ң/p1_r15_c12_Ң.png
p1_r15_c13_Ң,Ң,1,15,13,cells_raw_100x100/p1_r15_c13_Ң.png,cells_64x64/p1_r15_c13_Ң.png,by_class/Ң/p1_r15_c13_Ң.png
p1_r15_c14_Ң,Ң,1,15,14,cells_raw_100x100/p1_r15_c14_Ң.png,cells_64x64/p1_r15_c14_Ң.png,by_class/Ң/p1_r15_c14_Ң.png
p1_r15_c15_Ң,Ң,1,15,15,cells_raw_100x100/p1_r15_c15_Ң.png,cells_64x64/p1_r15_c15_Ң.png,by_class/Ң/p1_r15_c15_Ң.png
p1_r15_c16_Ң,Ң,1,15,16,cells_raw_100x100/p1_r15_c16_Ң.png,cells_64x64/p1_r15_c16_Ң.png,by_class/Ң/p1_r15_c16_Ң.png
p1_r15_c17_Ң,Ң,1,15,17,cells_raw_100x100/p1_r15_c17_Ң.png,cells_64x64/p1_r15_c17_Ң.png,by_class/Ң/p1_r15_c17_Ң.png
p1_r16_c01_Ө,Ө,1,16,1,cells_raw_100x100/p1_r16_c01_Ө.png,cells_64x64/p1_r16_c01_Ө.png,by_class/Ө/p1_r16_c01_Ө.png
p1_r16_c02_Ө,Ө,1,16,2,cells_raw_100x100/p1_r16_c02_Ө.png,cells_64x64/p1_r16_c02_Ө.png,by_class/Ө/p1_r16_c02_Ө.png
p1_r16_c03_Ө,Ө,1,16,3,cells_raw_100x100/p1_r16_c03_Ө.png,cells_64x64/p1_r16_c03_Ө.png,by_class/Ө/p1_r16_c03_Ө.png
p1_r16_c04_Ө,Ө,1,16,4,cells_raw_100x100/p1_r16_c04_Ө.png,cells_64x64/p1_r16_c04_Ө.png,by_class/Ө/p1_r16_c04_Ө.png
p1_r16_c05_Ө,Ө,1,16,5,cells_raw_100x100/p1_r16_c05_Ө.png,cells_64x64/p1_r16_c05_Ө.png,by_class/Ө/p1_r16_c05_Ө.png
p1_r16_c06_Ө,Ө,1,16,6,cells_raw_100x100/p1_r16_c06_Ө.png,cells_64x64/p1_r16_c06_Ө.png,by_class/Ө/p1_r16_c06_Ө.png
p1_r16_c07_Ө,Ө,1,16,7,cells_raw_100x100/p1_r16_c07_Ө.png,cells_64x64/p1_r16_c07_Ө.png,by_class/Ө/p1_r16_c07_Ө.png
p1_r16_c08_Ө,Ө,1,16,8,cells_raw_100x100/p1_r16_c08_Ө.png,cells_64x64/p1_r16_c08_Ө.png,by_class/Ө/p1_r16_c08_Ө.png
p1_r16_c09_Ө,Ө,1,16,9,cells_raw_100x100/p1_r16_c09_Ө.png,cells_64x64/p1_r16_c09_Ө.png,by_class/Ө/p1_r16_c09_Ө.png
p1_r16_c10_Ө,Ө,1,16,10,cells_raw_100x100/p1_r16_c10_Ө.png,cells_64x64/p1_r16_c10_Ө.png,by_class/Ө/p1_r16_c10_Ө.png
p1_r16_c11_Ө,Ө,1,16,11,cells_raw_100x100/p1_r16_c11_Ө.png,cells_64x64/p1_r16_c11_Ө.png,by_class/Ө/p1_r16_c11_Ө.png
p1_r16_c12_Ө,Ө,1,16,12,cells_raw_100x100/p1_r16_c12_Ө.png,cells_64x64/p1_r16_c12_Ө.png,by_class/Ө/p1_r16_c12_Ө.png
p1_r16_c13_Ө,Ө,1,16,13,cells_raw_100x100/p1_r16_c13_Ө.png,cells_64x64/p1_r16_c13_Ө.png,by_class/Ө/p1_r16_c13_Ө.png
p1_r16_c14_Ө,Ө,1,16,14,cells_raw_100x100/p1_r16_c14_Ө.png,cells_64x64/p1_r16_c14_Ө.png,by_class/Ө/p1_r16_c14_Ө.png
p1_r16_c15_Ө,Ө,1,16,15,cells_raw_100x100/p1_r16_c15_Ө.png,cells_64x64/p1_r16_c15_Ө.png,by_class/Ө/p1_r16_c15_Ө.png
p1_r16_c16_Ө,Ө,1,16,16,cells_raw_100x100/p1_r16_c16_Ө.png,cells_64x64/p1_r16_c16_Ө.png,by_class/Ө/p1_r16_c16_Ө.png
p1_r16_c17_Ө,Ө,1,16,17,cells_raw_100x100/p1_r16_c17_Ө.png,cells_64x64/p1_r16_c17_Ө.png,by_class/Ө/p1_r16_c17_Ө.png
p1_r17_c01_Ө,Ө,1,17,1,cells_raw_100x100/p1_r17_c01_Ө.png,cells_64x64/p1_r17_c01_Ө.png,by_class/Ө/p1_r17_c01_Ө.png
p1_r17_c02_Ө,Ө,1,17,2,cells_raw_100x100/p1_r17_c02_Ө.png,cells_64x64/p1_r17_c02_Ө.png,by_class/Ө/p1_r17_c02_Ө.png
p1_r17_c03_Ө,Ө,1,17,3,cells_raw_100x100/p1_r17_c03_Ө.png,cells_64x64/p1_r17_c03_Ө.png,by_class/Ө/p1_r17_c03_Ө.png
p1_r17_c04_Ө,Ө,1,17,4,cells_raw_100x100/p1_r17_c04_Ө.png,cells_64x64/p1_r17_c04_Ө.png,by_class/Ө/p1_r17_c04_Ө.png
p1_r17_c05_Ө,Ө,1,17,5,cells_raw_100x100/p1_r17_c05_Ө.png,cells_64x64/p1_r17_c05_Ө.png,by_class/Ө/p1_r17_c05_Ө.png
p1_r17_c06_Ө,Ө,1,17,6,cells_raw_100x100/p1_r17_c06_Ө.png,cells_64x64/p1_r17_c06_Ө.png,by_class/Ө/p1_r17_c06_Ө.png
p1_r17_c07_Ө,Ө,1,17,7,cells_raw_100x100/p1_r17_c07_Ө.png,cells_64x64/p1_r17_c07_Ө.png,by_class/Ө/p1_r17_c07_Ө.png
p1_r17_c08_Ө,Ө,1,17,8,cells_raw_100x100/p1_r17_c08_Ө.png,cells_64x64/p1_r17_c08_Ө.png,by_class/Ө/p1_r17_c08_Ө.png
p1_r17_c09_Ө,Ө,1,17,9,cells_raw_100x100/p1_r17_c09_Ө.png,cells_64x64/p1_r17_c09_Ө.png,by_class/Ө/p1_r17_c09_Ө.png
p1_r17_c10_Ө,Ө,1,17,10,cells_raw_100x100/p1_r17_c10_Ө.png,cells_64x64/p1_r17_c10_Ө.png,by_class/Ө/p1_r17_c10_Ө.png
p1_r17_c11_Ө,Ө,1,17,11,cells_raw_100x100/p1_r17_c11_Ө.png,cells_64x64/p1_r17_c11_Ө.png,by_class/Ө/p1_r17_c11_Ө.png
p1_r17_c12_Ө,Ө,1,17,12,cells_raw_100x100/p1_r17_c12_Ө.png,cells_64x64/p1_r17_c12_Ө.png,by_class/Ө/p1_r17_c12_Ө.png
p1_r17_c13_Ө,Ө,1,17,13,cells_raw_100x100/p1_r17_c13_Ө.png,cells_64x64/p1_r17_c13_Ө.png,by_class/Ө/p1_r17_c13_Ө.png
p1_r17_c14_Ө,Ө,1,17,14,cells_raw_100x100/p1_r17_c14_Ө.png,cells_64x64/p1_r17_c14_Ө.png,by_class/Ө/p1_r17_c14_Ө.png
p1_r17_c15_Ө,Ө,1,17,15,cells_raw_100x100/p1_r17_c15_Ө.png,cells_64x64/p1_r17_c15_Ө.png,by_class/Ө/p1_r17_c15_Ө.png
p1_r17_c16_Ө,Ө,1,17,16,cells_raw_100x100/p1_r17_c16_Ө.png,cells_64x64/p1_r17_c16_Ө.png,by_class/Ө/p1_r17_c16_Ө.png
p1_r17_c17_Ө,Ө,1,17,17,cells_raw_100x100/p1_r17_c17_Ө.png,cells_64x64/p1_r17_c17_Ө.png,by_class/Ө/p1_r17_c17_Ө.png
p1_r18_c01_Ө,Ө,1,18,1,cells_raw_100x100/p1_r18_c01_Ө.png,cells_64x64/p1_r18_c01_Ө.png,by_class/Ө/p1_r18_c01_Ө.png
p1_r18_c02_Ө,Ө,1,18,2,cells_raw_100x100/p1_r18_c02_Ө.png,cells_64x64/p1_r18_c02_Ө.png,by_class/Ө/p1_r18_c02_Ө.png
p1_r18_c03_Ө,Ө,1,18,3,cells_raw_100x100/p1_r18_c03_Ө.png,cells_64x64/p1_r18_c03_Ө.png,by_class/Ө/p1_r18_c03_Ө.png
p1_r18_c04_Ө,Ө,1,18,4,cells_raw_100x100/p1_r18_c04_Ө.png,cells_64x64/p1_r18_c04_Ө.png,by_class/Ө/p1_r18_c04_Ө.png
p1_r18_c05_Ө,Ө,1,18,5,cells_raw_100x100/p1_r18_c05_Ө.png,cells_64x64/p1_r18_c05_Ө.png,by_class/Ө/p1_r18_c05_Ө.png
p1_r18_c06_Ө,Ө,1,18,6,cells_raw_100x100/p1_r18_c06_Ө.png,cells_64x64/p1_r18_c06_Ө.png,by_class/Ө/p1_r18_c06_Ө.png
p1_r18_c07_Ө,Ө,1,18,7,cells_raw_100x100/p1_r18_c07_Ө.png,cells_64x64/p1_r18_c07_Ө.png,by_class/Ө/p1_r18_c07_Ө.png
p1_r18_c08_Ө,Ө,1,18,8,cells_raw_100x100/p1_r18_c08_Ө.png,cells_64x64/p1_r18_c08_Ө.png,by_class/Ө/p1_r18_c08_Ө.png
p1_r18_c09_Ө,Ө,1,18,9,cells_raw_100x100/p1_r18_c09_Ө.png,cells_64x64/p1_r18_c09_Ө.png,by_class/Ө/p1_r18_c09_Ө.png
p1_r18_c10_Ө,Ө,1,18,10,cells_raw_100x100/p1_r18_c10_Ө.png,cells_64x64/p1_r18_c10_Ө.png,by_class/Ө/p1_r18_c10_Ө.png
